Year,Period,Geo_Level,State_ANSI,Commodity_ID,Domain,Value
1992,MAY,STATE,8,6,TOTAL,60000.00
1992,MAY,STATE,16,6,TOTAL,17582000.00
1992,MAY,STATE,17,6,TOTAL,9227000.00
1992,MAY,STATE,19,6,TOTAL,23985000.00
1992,MAY,STATE,20,6,TOTAL,4104000.00
1992,MAY,STATE,26,6,TOTAL,10250000.00
1992,MAY,STATE,27,6,TOTAL,58796000.00
1992,MAY,STATE,28,6,TOTAL,492000.00
1992,MAY,STATE,29,6,TOTAL,18383000.00
1992,MAY,STATE,31,6,TOTAL,12855000.00
1992,MAY,STATE,34,6,TOTAL,717000.00
1992,MAY,STATE,36,6,TOTAL,44142000.00
1992,MAY,STATE,38,6,TOTAL,4033000.00
1992,MAY,STATE,39,6,TOTAL,9633000.00
1992,MAY,STATE,41,6,TOTAL,3565000.00
1992,MAY,STATE,,6,TOTAL,29267000.00
1992,MAY,STATE,42,6,TOTAL,27887000.00
1992,MAY,STATE,46,6,TOTAL,11728000.00
1992,MAY,STATE,49,6,TOTAL,7947000.00
1992,MAY,STATE,50,6,TOTAL,11874000.00
1992,MAY,STATE,53,6,TOTAL,5862000.00
1992,MAY,STATE,55,6,TOTAL,175517000.00
1992,NOV,STATE,6,6,TOTAL,70589000.00
1992,NOV,STATE,8,6,TOTAL,45000.00
1992,NOV,STATE,16,6,TOTAL,18557000.00
1992,NOV,STATE,17,6,TOTAL,9093000.00
1992,NOV,STATE,19,6,TOTAL,24786000.00
1992,NOV,STATE,20,6,TOTAL,4261000.00
1992,NOV,STATE,26,6,TOTAL,7653000.00
1992,NOV,STATE,27,6,TOTAL,50798000.00
1992,NOV,STATE,28,6,TOTAL,385000.00
1992,NOV,STATE,29,6,TOTAL,22446000.00
1992,NOV,STATE,31,6,TOTAL,12133000.00
1992,NOV,STATE,34,6,TOTAL,954000.00
1992,NOV,STATE,36,6,TOTAL,45723000.00
1992,NOV,STATE,38,6,TOTAL,2904000.00
1992,NOV,STATE,39,6,TOTAL,7243000.00
1992,NOV,STATE,41,6,TOTAL,4063000.00
1992,NOV,STATE,,6,TOTAL,29462000.00
1992,NOV,STATE,42,6,TOTAL,28341000.00
1992,NOV,STATE,46,6,TOTAL,12754000.00
1992,NOV,STATE,49,6,TOTAL,7987000.00
1992,NOV,STATE,50,6,TOTAL,11119000.00
1992,NOV,STATE,53,6,TOTAL,7003000.00
1992,NOV,STATE,55,6,TOTAL,169226000.00
1992,OCT,STATE,6,6,TOTAL,67991000.00
1992,OCT,STATE,8,6,TOTAL,40000.00
1992,OCT,STATE,16,6,TOTAL,18459000.00
1992,OCT,STATE,17,6,TOTAL,9564000.00
1992,OCT,STATE,19,6,TOTAL,25777000.00
1992,OCT,STATE,20,6,TOTAL,4335000.00
1992,OCT,STATE,26,6,TOTAL,7505000.00
1992,OCT,STATE,27,6,TOTAL,51943000.00
1992,OCT,STATE,28,6,TOTAL,204000.00
1992,OCT,STATE,29,6,TOTAL,23714000.00
1992,OCT,STATE,31,6,TOTAL,12078000.00
1992,OCT,STATE,34,6,TOTAL,930000.00
1992,OCT,STATE,36,6,TOTAL,45313000.00
1992,OCT,STATE,38,6,TOTAL,2879000.00
1992,OCT,STATE,39,6,TOTAL,8035000.00
1992,OCT,STATE,41,6,TOTAL,4092000.00
1992,OCT,STATE,,6,TOTAL,30302000.00
1992,OCT,STATE,42,6,TOTAL,28328000.00
1992,OCT,STATE,46,6,TOTAL,12305000.00
1992,OCT,STATE,49,6,TOTAL,7694000.00
1992,OCT,STATE,50,6,TOTAL,11480000.00
1992,OCT,STATE,53,6,TOTAL,7006000.00
1992,OCT,STATE,55,6,TOTAL,178152000.00
1992,SEP,STATE,6,6,TOTAL,66575000.00
1992,SEP,STATE,8,6,TOTAL,47000.00
1992,SEP,STATE,16,6,TOTAL,18980000.00
1992,SEP,STATE,17,6,TOTAL,8669000.00
1992,SEP,STATE,19,6,TOTAL,24754000.00
1992,SEP,STATE,20,6,TOTAL,3785000.00
1992,SEP,STATE,26,6,TOTAL,7700000.00
1992,SEP,STATE,27,6,TOTAL,49303000.00
1992,SEP,STATE,28,6,TOTAL,161000.00
1992,SEP,STATE,29,6,TOTAL,21675000.00
1992,SEP,STATE,31,6,TOTAL,11514000.00
1992,SEP,STATE,34,6,TOTAL,1173000.00
1992,SEP,STATE,36,6,TOTAL,42992000.00
1992,SEP,STATE,38,6,TOTAL,3008000.00
1992,SEP,STATE,39,6,TOTAL,7245000.00
1992,SEP,STATE,41,6,TOTAL,3911000.00
1992,SEP,STATE,,6,TOTAL,26830000.00
1992,SEP,STATE,42,6,TOTAL,24827000.00
1992,SEP,STATE,46,6,TOTAL,11332000.00
1992,SEP,STATE,49,6,TOTAL,6825000.00
1992,SEP,STATE,50,6,TOTAL,9774000.00
1992,SEP,STATE,53,6,TOTAL,6886000.00
1992,SEP,STATE,55,6,TOTAL,170421000.00
1992,YEAR,STATE,6,6,TOTAL,789379000.00
1992,YEAR,STATE,8,6,TOTAL,548000.00
1992,YEAR,STATE,16,6,TOTAL,214220000.00
1992,YEAR,STATE,17,6,TOTAL,112501000.00
1992,YEAR,STATE,19,6,TOTAL,292808000.00
1992,YEAR,STATE,20,6,TOTAL,51170000.00
1992,YEAR,STATE,26,6,TOTAL,105439000.00
1992,YEAR,STATE,27,6,TOTAL,662245000.00
1992,YEAR,STATE,28,6,TOTAL,6181000.00
1992,YEAR,STATE,29,6,TOTAL,239234000.00
1992,YEAR,STATE,31,6,TOTAL,142763000.00
1992,YEAR,STATE,34,6,TOTAL,11107000.00
1992,YEAR,STATE,36,6,TOTAL,529612000.00
1992,YEAR,STATE,38,6,TOTAL,41195000.00
1992,YEAR,STATE,39,6,TOTAL,99528000.00
1992,YEAR,STATE,41,6,TOTAL,43889000.00
1992,YEAR,STATE,,6,TOTAL,339360000.00
1992,YEAR,STATE,42,6,TOTAL,312670000.00
1992,YEAR,STATE,46,6,TOTAL,142679000.00
1992,YEAR,STATE,49,6,TOTAL,87455000.00
1992,YEAR,STATE,50,6,TOTAL,133205000.00
1992,YEAR,STATE,53,6,TOTAL,78190000.00
1992,YEAR,STATE,55,6,TOTAL,2052913000.00
1991,APR,STATE,6,6,TOTAL,61794000.00
1991,APR,STATE,17,6,TOTAL,9587000.00
1991,APR,STATE,19,6,TOTAL,22910000.00
1991,APR,STATE,27,6,TOTAL,54416000.00
1991,APR,STATE,29,6,TOTAL,14116000.00
1991,APR,STATE,31,6,TOTAL,10267000.00
1991,APR,STATE,34,6,TOTAL,809000.00
1991,APR,STATE,36,6,TOTAL,40063000.00
1991,APR,STATE,38,6,TOTAL,3560000.00
1991,APR,STATE,39,6,TOTAL,8675000.00
1991,APR,STATE,41,6,TOTAL,3278000.00
1991,APR,STATE,,6,TOTAL,55895000.00
1991,APR,STATE,42,6,TOTAL,22843000.00
1991,APR,STATE,46,6,TOTAL,13243000.00
1991,APR,STATE,49,6,TOTAL,6149000.00
1991,APR,STATE,50,6,TOTAL,11596000.00
1991,APR,STATE,53,6,TOTAL,5672000.00
1991,APR,STATE,55,6,TOTAL,167232000.00
1991,AUG,STATE,6,6,TOTAL,63307000.00
1991,AUG,STATE,17,6,TOTAL,9384000.00
1991,AUG,STATE,19,6,TOTAL,25375000.00
1991,AUG,STATE,27,6,TOTAL,48512000.00
1991,AUG,STATE,29,6,TOTAL,15233000.00
1991,AUG,STATE,31,6,TOTAL,10427000.00
1991,AUG,STATE,34,6,TOTAL,729000.00
1991,AUG,STATE,36,6,TOTAL,40380000.00
1991,AUG,STATE,38,6,TOTAL,3089000.00
1991,AUG,STATE,39,6,TOTAL,6711000.00
1991,AUG,STATE,41,6,TOTAL,3414000.00
1991,AUG,STATE,,6,TOTAL,47267000.00
1991,AUG,STATE,42,6,TOTAL,22020000.00
1991,AUG,STATE,46,6,TOTAL,12526000.00
1991,AUG,STATE,49,6,TOTAL,6123000.00
1991,AUG,STATE,50,6,TOTAL,9913000.00
1991,AUG,STATE,53,6,TOTAL,6503000.00
1991,AUG,STATE,55,6,TOTAL,164431000.00
1991,DEC,STATE,6,6,TOTAL,67114000.00
1991,DEC,STATE,17,6,TOTAL,9380000.00
1991,DEC,STATE,19,6,TOTAL,26545000.00
1991,DEC,STATE,27,6,TOTAL,55527000.00
1991,DEC,STATE,29,6,TOTAL,16665000.00
1991,DEC,STATE,31,6,TOTAL,12453000.00
1991,DEC,STATE,34,6,TOTAL,810000.00
1991,DEC,STATE,36,6,TOTAL,44591000.00
1991,DEC,STATE,38,6,TOTAL,3627000.00
1991,DEC,STATE,39,6,TOTAL,8752000.00
1991,DEC,STATE,41,6,TOTAL,3197000.00
1991,DEC,STATE,,6,TOTAL,62485000.00
1991,DEC,STATE,42,6,TOTAL,19541000.00
1991,DEC,STATE,46,6,TOTAL,12669000.00
1991,DEC,STATE,49,6,TOTAL,5149000.00
1991,DEC,STATE,50,6,TOTAL,10940000.00
1991,DEC,STATE,53,6,TOTAL,5127000.00
1991,DEC,STATE,55,6,TOTAL,166050000.00
1991,FEB,STATE,6,6,TOTAL,54243000.00
1991,FEB,STATE,17,6,TOTAL,7422000.00
1991,FEB,STATE,19,6,TOTAL,20614000.00
1991,FEB,STATE,27,6,TOTAL,48162000.00
1991,FEB,STATE,29,6,TOTAL,14465000.00
1991,FEB,STATE,31,6,TOTAL,10312000.00
1991,FEB,STATE,34,6,TOTAL,550000.00
1991,FEB,STATE,36,6,TOTAL,37104000.00
1991,FEB,STATE,38,6,TOTAL,3150000.00
1991,FEB,STATE,39,6,TOTAL,7776000.00
1991,FEB,STATE,41,6,TOTAL,3355000.00
1991,FEB,STATE,,6,TOTAL,50962000.00
1991,FEB,STATE,42,6,TOTAL,17823000.00
1991,FEB,STATE,46,6,TOTAL,12161000.00
1991,FEB,STATE,49,6,TOTAL,5495000.00
1991,FEB,STATE,50,6,TOTAL,9244000.00
1991,FEB,STATE,53,6,TOTAL,5168000.00
1991,FEB,STATE,55,6,TOTAL,149198000.00
1991,JAN,STATE,6,6,TOTAL,58624000.00
1991,JAN,STATE,17,6,TOTAL,8946000.00
1991,JAN,STATE,19,6,TOTAL,22354000.00
1991,JAN,STATE,27,6,TOTAL,53179000.00
1991,JAN,STATE,29,6,TOTAL,17557000.00
1991,JAN,STATE,31,6,TOTAL,10898000.00
1991,JAN,STATE,34,6,TOTAL,747000.00
1991,JAN,STATE,36,6,TOTAL,39569000.00
1991,JAN,STATE,38,6,TOTAL,3594000.00
1991,JAN,STATE,39,6,TOTAL,8259000.00
1991,JAN,STATE,41,6,TOTAL,3822000.00
1991,JAN,STATE,,6,TOTAL,56699000.00
1991,JAN,STATE,42,6,TOTAL,21137000.00
1991,JAN,STATE,46,6,TOTAL,13123000.00
1991,JAN,STATE,49,6,TOTAL,5723000.00
1991,JAN,STATE,50,6,TOTAL,11208000.00
1991,JAN,STATE,53,6,TOTAL,5743000.00
1991,JAN,STATE,55,6,TOTAL,160772000.00
1991,JUL,STATE,6,6,TOTAL,63260000.00
1991,JUL,STATE,17,6,TOTAL,9453000.00
1991,JUL,STATE,19,6,TOTAL,23537000.00
1991,JUL,STATE,27,6,TOTAL,49467000.00
1991,JUL,STATE,29,6,TOTAL,14742000.00
1991,JUL,STATE,31,6,TOTAL,10160000.00
1991,JUL,STATE,34,6,TOTAL,975000.00
1991,JUL,STATE,36,6,TOTAL,39107000.00
1991,JUL,STATE,38,6,TOTAL,3646000.00
1991,JUL,STATE,39,6,TOTAL,7204000.00
1991,JUL,STATE,41,6,TOTAL,3423000.00
1991,JUL,STATE,,6,TOTAL,48495000.00
1991,JUL,STATE,42,6,TOTAL,21965000.00
1991,JUL,STATE,46,6,TOTAL,12112000.00
1991,JUL,STATE,49,6,TOTAL,6544000.00
1991,JUL,STATE,50,6,TOTAL,10933000.00
1991,JUL,STATE,53,6,TOTAL,6641000.00
1991,JUL,STATE,55,6,TOTAL,163842000.00
1991,JUN,STATE,6,6,TOTAL,63041000.00
1991,JUN,STATE,17,6,TOTAL,9801000.00
1991,JUN,STATE,19,6,TOTAL,23239000.00
1991,JUN,STATE,27,6,TOTAL,51312000.00
1991,JUN,STATE,29,6,TOTAL,15338000.00
1991,JUN,STATE,31,6,TOTAL,10258000.00
1991,JUN,STATE,34,6,TOTAL,888000.00
1991,JUN,STATE,36,6,TOTAL,38592000.00
1991,JUN,STATE,38,6,TOTAL,3935000.00
1991,JUN,STATE,39,6,TOTAL,7075000.00
1991,JUN,STATE,41,6,TOTAL,3186000.00
1991,JUN,STATE,,6,TOTAL,51063000.00
1991,JUN,STATE,42,6,TOTAL,25585000.00
1991,JUN,STATE,46,6,TOTAL,12511000.00
1991,JUN,STATE,49,6,TOTAL,6728000.00
1991,JUN,STATE,50,6,TOTAL,11154000.00
1991,JUN,STATE,53,6,TOTAL,6526000.00
1991,JUN,STATE,55,6,TOTAL,165062000.00
1991,MAR,STATE,6,6,TOTAL,63444000.00
1991,MAR,STATE,17,6,TOTAL,9471000.00
1991,MAR,STATE,19,6,TOTAL,24200000.00
1991,MAR,STATE,27,6,TOTAL,56831000.00
1991,MAR,STATE,29,6,TOTAL,16959000.00
1991,MAR,STATE,31,6,TOTAL,11240000.00
1991,MAR,STATE,34,6,TOTAL,846000.00
1991,MAR,STATE,36,6,TOTAL,43295000.00
1991,MAR,STATE,38,6,TOTAL,3558000.00
1991,MAR,STATE,39,6,TOTAL,8454000.00
1991,MAR,STATE,41,6,TOTAL,3591000.00
1991,MAR,STATE,,6,TOTAL,56379000.00
1991,MAR,STATE,42,6,TOTAL,21440000.00
1991,MAR,STATE,46,6,TOTAL,13288000.00
1991,MAR,STATE,49,6,TOTAL,6149000.00
1991,MAR,STATE,50,6,TOTAL,12444000.00
1991,MAR,STATE,53,6,TOTAL,5784000.00
1991,MAR,STATE,55,6,TOTAL,169291000.00
1991,MAY,STATE,6,6,TOTAL,62662000.00
1991,MAY,STATE,17,6,TOTAL,9944000.00
1991,MAY,STATE,19,6,TOTAL,25342000.00
1991,MAY,STATE,27,6,TOTAL,57098000.00
1991,MAY,STATE,29,6,TOTAL,16124000.00
1991,MAY,STATE,31,6,TOTAL,10999000.00
1991,MAY,STATE,34,6,TOTAL,961000.00
1991,MAY,STATE,36,6,TOTAL,41114000.00
1991,MAY,STATE,38,6,TOTAL,3841000.00
1991,MAY,STATE,39,6,TOTAL,9289000.00
1991,MAY,STATE,41,6,TOTAL,3318000.00
1991,MAY,STATE,,6,TOTAL,53270000.00
1991,MAY,STATE,42,6,TOTAL,22448000.00
1991,MAY,STATE,46,6,TOTAL,13602000.00
1991,MAY,STATE,49,6,TOTAL,6758000.00
1991,MAY,STATE,50,6,TOTAL,12032000.00
1991,MAY,STATE,53,6,TOTAL,6324000.00
1991,MAY,STATE,55,6,TOTAL,173183000.00
1991,NOV,STATE,6,6,TOTAL,61888000.00
1991,NOV,STATE,17,6,TOTAL,8263000.00
1991,NOV,STATE,19,6,TOTAL,25212000.00
1991,NOV,STATE,27,6,TOTAL,49050000.00
1991,NOV,STATE,29,6,TOTAL,18057000.00
1991,NOV,STATE,31,6,TOTAL,11472000.00
1991,NOV,STATE,34,6,TOTAL,429000.00
1991,NOV,STATE,36,6,TOTAL,43679000.00
1991,NOV,STATE,38,6,TOTAL,3104000.00
1991,NOV,STATE,39,6,TOTAL,6828000.00
1991,NOV,STATE,41,6,TOTAL,3116000.00
1991,NOV,STATE,,6,TOTAL,55296000.00
1991,NOV,STATE,42,6,TOTAL,22852000.00
1991,NOV,STATE,46,6,TOTAL,11849000.00
1991,NOV,STATE,49,6,TOTAL,5378000.00
1991,NOV,STATE,50,6,TOTAL,10792000.00
1991,NOV,STATE,53,6,TOTAL,4875000.00
1991,NOV,STATE,55,6,TOTAL,158942000.00
1991,OCT,STATE,6,6,TOTAL,61014000.00
1991,OCT,STATE,17,6,TOTAL,9529000.00
1991,OCT,STATE,19,6,TOTAL,26178000.00
1991,OCT,STATE,27,6,TOTAL,50642000.00
1991,OCT,STATE,29,6,TOTAL,18219000.00
1991,OCT,STATE,31,6,TOTAL,11393000.00
1991,OCT,STATE,34,6,TOTAL,810000.00
1991,OCT,STATE,36,6,TOTAL,44865000.00
1991,OCT,STATE,38,6,TOTAL,2650000.00
1991,OCT,STATE,39,6,TOTAL,7714000.00
1991,OCT,STATE,41,6,TOTAL,3193000.00
1991,OCT,STATE,,6,TOTAL,52466000.00
1991,OCT,STATE,42,6,TOTAL,25011000.00
1991,OCT,STATE,46,6,TOTAL,12303000.00
1991,OCT,STATE,49,6,TOTAL,5643000.00
1991,OCT,STATE,50,6,TOTAL,11216000.00
1991,OCT,STATE,53,6,TOTAL,6033000.00
1991,OCT,STATE,55,6,TOTAL,168995000.00
1991,SEP,STATE,6,6,TOTAL,61342000.00
1991,SEP,STATE,17,6,TOTAL,8991000.00
1991,SEP,STATE,19,6,TOTAL,24510000.00
1991,SEP,STATE,27,6,TOTAL,47232000.00
1991,SEP,STATE,29,6,TOTAL,13612000.00
1991,SEP,STATE,31,6,TOTAL,10708000.00
1991,SEP,STATE,34,6,TOTAL,591000.00
1991,SEP,STATE,36,6,TOTAL,42586000.00
1991,SEP,STATE,38,6,TOTAL,2614000.00
1991,SEP,STATE,39,6,TOTAL,6154000.00
1991,SEP,STATE,41,6,TOTAL,3203000.00
1991,SEP,STATE,,6,TOTAL,47972000.00
1991,SEP,STATE,42,6,TOTAL,20797000.00
1991,SEP,STATE,46,6,TOTAL,12102000.00
1991,SEP,STATE,49,6,TOTAL,5735000.00
1991,SEP,STATE,50,6,TOTAL,10086000.00
1991,SEP,STATE,53,6,TOTAL,5772000.00
1991,SEP,STATE,55,6,TOTAL,158890000.00
1991,YEAR,STATE,6,6,TOTAL,741733000.00
1991,YEAR,STATE,17,6,TOTAL,110171000.00
1991,YEAR,STATE,19,6,TOTAL,290016000.00
1991,YEAR,STATE,27,6,TOTAL,621428000.00
1991,YEAR,STATE,29,6,TOTAL,191087000.00
1991,YEAR,STATE,31,6,TOTAL,130587000.00
1991,YEAR,STATE,34,6,TOTAL,9145000.00
1991,YEAR,STATE,36,6,TOTAL,494945000.00
1991,YEAR,STATE,38,6,TOTAL,40368000.00
1991,YEAR,STATE,39,6,TOTAL,92891000.00
1991,YEAR,STATE,41,6,TOTAL,40096000.00
1991,YEAR,STATE,,6,TOTAL,638249000.00
1991,YEAR,STATE,42,6,TOTAL,263462000.00
1991,YEAR,STATE,46,6,TOTAL,151489000.00
1991,YEAR,STATE,49,6,TOTAL,71574000.00
1991,YEAR,STATE,50,6,TOTAL,131558000.00
1991,YEAR,STATE,53,6,TOTAL,70168000.00
1991,YEAR,STATE,55,6,TOTAL,1965888000.00
1990,APR,STATE,6,6,TOTAL,57349000.00
1990,APR,STATE,16,6,TOTAL,13714000.00
1990,APR,STATE,17,6,TOTAL,9580000.00
1990,APR,STATE,19,6,TOTAL,24435000.00
1990,APR,STATE,20,6,TOTAL,4953000.00
1990,APR,STATE,21,6,TOTAL,3135000.00
1990,APR,STATE,26,6,TOTAL,8992000.00
1990,APR,STATE,27,6,TOTAL,58053000.00
1990,APR,STATE,29,6,TOTAL,16004000.00
1990,APR,STATE,31,6,TOTAL,11871000.00
1990,APR,STATE,36,6,TOTAL,44551000.00
1990,APR,STATE,38,6,TOTAL,3859000.00
1990,APR,STATE,39,6,TOTAL,8745000.00
1990,APR,STATE,41,6,TOTAL,3046000.00
1990,APR,STATE,,6,TOTAL,29921000.00
1990,APR,STATE,42,6,TOTAL,22314000.00
1990,APR,STATE,46,6,TOTAL,13198000.00
1990,APR,STATE,47,6,TOTAL,2222000.00
1990,APR,STATE,49,6,TOTAL,6071000.00
1990,APR,STATE,50,6,TOTAL,11075000.00
1990,APR,STATE,53,6,TOTAL,5765000.00
1990,APR,STATE,55,6,TOTAL,162057000.00
1990,AUG,STATE,6,6,TOTAL,59907000.00
1990,AUG,STATE,16,6,TOTAL,15191000.00
1990,AUG,STATE,17,6,TOTAL,8957000.00
1990,AUG,STATE,19,6,TOTAL,24139000.00
1990,AUG,STATE,20,6,TOTAL,4026000.00
1990,AUG,STATE,21,6,TOTAL,1929000.00
1990,AUG,STATE,26,6,TOTAL,9509000.00
1990,AUG,STATE,27,6,TOTAL,50219000.00
1990,AUG,STATE,29,6,TOTAL,12870000.00
1990,AUG,STATE,31,6,TOTAL,11617000.00
1990,AUG,STATE,36,6,TOTAL,43446000.00
1990,AUG,STATE,38,6,TOTAL,3703000.00
1990,AUG,STATE,39,6,TOTAL,8220000.00
1990,AUG,STATE,41,6,TOTAL,3587000.00
1990,AUG,STATE,,6,TOTAL,24436000.00
1990,AUG,STATE,42,6,TOTAL,20712000.00
1990,AUG,STATE,46,6,TOTAL,12222000.00
1990,AUG,STATE,47,6,TOTAL,1279000.00
1990,AUG,STATE,49,6,TOTAL,5731000.00
1990,AUG,STATE,50,6,TOTAL,9253000.00
1990,AUG,STATE,53,6,TOTAL,6611000.00
1990,AUG,STATE,55,6,TOTAL,157474000.00
1990,DEC,STATE,6,6,TOTAL,61613000.00
1990,DEC,STATE,16,6,TOTAL,17896000.00
1990,DEC,STATE,17,6,TOTAL,10637000.00
1990,DEC,STATE,19,6,TOTAL,23132000.00
1990,DEC,STATE,20,6,TOTAL,4525000.00
1990,DEC,STATE,21,6,TOTAL,2253000.00
1990,DEC,STATE,26,6,TOTAL,9066000.00
1990,DEC,STATE,27,6,TOTAL,56224000.00
1990,DEC,STATE,29,6,TOTAL,18752000.00
1990,DEC,STATE,31,6,TOTAL,10785000.00
1990,DEC,STATE,36,6,TOTAL,39975000.00
1990,DEC,STATE,38,6,TOTAL,3761000.00
1990,DEC,STATE,39,6,TOTAL,7639000.00
1990,DEC,STATE,41,6,TOTAL,3702000.00
1990,DEC,STATE,,6,TOTAL,29979000.00
1990,DEC,STATE,42,6,TOTAL,19586000.00
1990,DEC,STATE,46,6,TOTAL,13620000.00
1990,DEC,STATE,47,6,TOTAL,1681000.00
1990,DEC,STATE,49,6,TOTAL,6329000.00
1990,DEC,STATE,50,6,TOTAL,11347000.00
1990,DEC,STATE,53,6,TOTAL,5211000.00
1990,DEC,STATE,55,6,TOTAL,164093000.00
1990,FEB,STATE,6,6,TOTAL,49547000.00
1990,FEB,STATE,16,6,TOTAL,10892000.00
1990,FEB,STATE,17,6,TOTAL,8454000.00
1990,FEB,STATE,19,6,TOTAL,21213000.00
1990,FEB,STATE,20,6,TOTAL,4641000.00
1990,FEB,STATE,21,6,TOTAL,2528000.00
1990,FEB,STATE,26,6,TOTAL,9556000.00
1990,FEB,STATE,27,6,TOTAL,52678000.00
1990,FEB,STATE,29,6,TOTAL,12658000.00
1990,FEB,STATE,31,6,TOTAL,10152000.00
1990,FEB,STATE,36,6,TOTAL,38824000.00
1990,FEB,STATE,38,6,TOTAL,3247000.00
1990,FEB,STATE,39,6,TOTAL,7418000.00
1990,FEB,STATE,41,6,TOTAL,2755000.00
1990,FEB,STATE,,6,TOTAL,24317000.00
1990,FEB,STATE,42,6,TOTAL,18634000.00
1990,FEB,STATE,46,6,TOTAL,12160000.00
1990,FEB,STATE,47,6,TOTAL,1934000.00
1990,FEB,STATE,49,6,TOTAL,5158000.00
1990,FEB,STATE,50,6,TOTAL,9395000.00
1990,FEB,STATE,53,6,TOTAL,5253000.00
1990,FEB,STATE,55,6,TOTAL,144720000.00
1990,JAN,STATE,6,6,TOTAL,55377000.00
1990,JAN,STATE,16,6,TOTAL,15278000.00
1990,JAN,STATE,17,6,TOTAL,8796000.00
1990,JAN,STATE,19,6,TOTAL,25056000.00
1990,JAN,STATE,20,6,TOTAL,4945000.00
1990,JAN,STATE,21,6,TOTAL,2428000.00
1990,JAN,STATE,26,6,TOTAL,9292000.00
1990,JAN,STATE,27,6,TOTAL,56338000.00
1990,JAN,STATE,29,6,TOTAL,12944000.00
1990,JAN,STATE,31,6,TOTAL,11220000.00
1990,JAN,STATE,36,6,TOTAL,41299000.00
1990,JAN,STATE,38,6,TOTAL,3385000.00
1990,JAN,STATE,39,6,TOTAL,7499000.00
1990,JAN,STATE,41,6,TOTAL,2953000.00
1990,JAN,STATE,,6,TOTAL,24829000.00
1990,JAN,STATE,42,6,TOTAL,20443000.00
1990,JAN,STATE,46,6,TOTAL,13364000.00
1990,JAN,STATE,47,6,TOTAL,1593000.00
1990,JAN,STATE,49,6,TOTAL,5103000.00
1990,JAN,STATE,50,6,TOTAL,9536000.00
1990,JAN,STATE,53,6,TOTAL,5837000.00
1990,JAN,STATE,55,6,TOTAL,155465000.00
1990,JUL,STATE,6,6,TOTAL,59736000.00
1990,JUL,STATE,16,6,TOTAL,15154000.00
1990,JUL,STATE,17,6,TOTAL,9127000.00
1990,JUL,STATE,19,6,TOTAL,22961000.00
1990,JUL,STATE,20,6,TOTAL,4575000.00
1990,JUL,STATE,21,6,TOTAL,1985000.00
1990,JUL,STATE,26,6,TOTAL,9240000.00
1990,JUL,STATE,27,6,TOTAL,52484000.00
1990,JUL,STATE,29,6,TOTAL,16582000.00
1990,JUL,STATE,31,6,TOTAL,11624000.00
1990,JUL,STATE,36,6,TOTAL,40978000.00
1990,JUL,STATE,38,6,TOTAL,3952000.00
1990,JUL,STATE,39,6,TOTAL,8847000.00
1990,JUL,STATE,41,6,TOTAL,3341000.00
1990,JUL,STATE,,6,TOTAL,26433000.00
1990,JUL,STATE,42,6,TOTAL,22289000.00
1990,JUL,STATE,46,6,TOTAL,12583000.00
1990,JUL,STATE,47,6,TOTAL,989000.00
1990,JUL,STATE,49,6,TOTAL,6582000.00
1990,JUL,STATE,50,6,TOTAL,8784000.00
1990,JUL,STATE,53,6,TOTAL,6750000.00
1990,JUL,STATE,55,6,TOTAL,157239000.00
1990,JUN,STATE,6,6,TOTAL,62063000.00
1990,JUN,STATE,16,6,TOTAL,13834000.00
1990,JUN,STATE,17,6,TOTAL,9064000.00
1990,JUN,STATE,19,6,TOTAL,24412000.00
1990,JUN,STATE,20,6,TOTAL,4638000.00
1990,JUN,STATE,21,6,TOTAL,2333000.00
1990,JUN,STATE,26,6,TOTAL,9352000.00
1990,JUN,STATE,27,6,TOTAL,56054000.00
1990,JUN,STATE,29,6,TOTAL,16377000.00
1990,JUN,STATE,31,6,TOTAL,11802000.00
1990,JUN,STATE,36,6,TOTAL,44023000.00
1990,JUN,STATE,38,6,TOTAL,4357000.00
1990,JUN,STATE,39,6,TOTAL,9444000.00
1990,JUN,STATE,41,6,TOTAL,3220000.00
1990,JUN,STATE,,6,TOTAL,25221000.00
1990,JUN,STATE,42,6,TOTAL,21792000.00
1990,JUN,STATE,46,6,TOTAL,13817000.00
1990,JUN,STATE,47,6,TOTAL,1430000.00
1990,JUN,STATE,49,6,TOTAL,6665000.00
1990,JUN,STATE,50,6,TOTAL,10600000.00
1990,JUN,STATE,53,6,TOTAL,6633000.00
1990,JUN,STATE,55,6,TOTAL,165191000.00
1990,MAR,STATE,6,6,TOTAL,58897000.00
1990,MAR,STATE,16,6,TOTAL,12968000.00
1990,MAR,STATE,17,6,TOTAL,9082000.00
1990,MAR,STATE,19,6,TOTAL,26197000.00
1990,MAR,STATE,20,6,TOTAL,4890000.00
1990,MAR,STATE,21,6,TOTAL,2821000.00
1990,MAR,STATE,26,6,TOTAL,10252000.00
1990,MAR,STATE,27,6,TOTAL,58780000.00
1990,MAR,STATE,29,6,TOTAL,16331000.00
1990,MAR,STATE,31,6,TOTAL,11699000.00
1990,MAR,STATE,36,6,TOTAL,47788000.00
1990,MAR,STATE,38,6,TOTAL,3745000.00
1990,MAR,STATE,39,6,TOTAL,8599000.00
1990,MAR,STATE,41,6,TOTAL,3107000.00
1990,MAR,STATE,,6,TOTAL,28280000.00
1990,MAR,STATE,42,6,TOTAL,22533000.00
1990,MAR,STATE,46,6,TOTAL,14032000.00
